image_id,article_slug,article_title,category_path,position,local_path,status,bytes,src,inline_base64,alt,article_url
managing-global-dining-access-availability__img01,managing-global-dining-access-availability,Managing Global Dining Access Availability,general,1,images/general/managing-global-dining-access-availability/managing-global-dining-access-availability__img01.png,ok,99124,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/0b59319a91e030f5d94fc42dba7fa7d4.png,no,,https://helpdesk.resy.com/en_us/managing-global-dining-access-availability-H1EI4fDwyg
managing-global-dining-access-availability__img02,managing-global-dining-access-availability,Managing Global Dining Access Availability,general,2,images/general/managing-global-dining-access-availability/managing-global-dining-access-availability__img02.png,ok,396179,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/1855454378e2de2b497300885a10ca17.png,no,,https://helpdesk.resy.com/en_us/managing-global-dining-access-availability-H1EI4fDwyg
managing-global-dining-access-availability__img03,managing-global-dining-access-availability,Managing Global Dining Access Availability,general,3,images/general/managing-global-dining-access-availability/managing-global-dining-access-availability__img03.png,ok,448331,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/3e1d793990d80dedb9fb40dc74f1cd13.png,no,,https://helpdesk.resy.com/en_us/managing-global-dining-access-availability-H1EI4fDwyg
managing-global-dining-access-availability__img04,managing-global-dining-access-availability,Managing Global Dining Access Availability,general,4,images/general/managing-global-dining-access-availability/managing-global-dining-access-availability__img04.png,ok,211509,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/6a5529035edc1d93fb28d3fe56e9ed16.png,no,,https://helpdesk.resy.com/en_us/managing-global-dining-access-availability-H1EI4fDwyg
managing-global-dining-access-availability__img05,managing-global-dining-access-availability,Managing Global Dining Access Availability,general,5,images/general/managing-global-dining-access-availability/managing-global-dining-access-availability__img05.png,ok,147990,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/0368513eb963d49aa89a90422754214c.png,no,,https://helpdesk.resy.com/en_us/managing-global-dining-access-availability-H1EI4fDwyg
managing-global-dining-access-availability__img06,managing-global-dining-access-availability,Managing Global Dining Access Availability,general,6,images/general/managing-global-dining-access-availability/managing-global-dining-access-availability__img06.png,ok,58030,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/8fc87f9f24a7c55fa0f0d3cd7809a795.png,no,,https://helpdesk.resy.com/en_us/managing-global-dining-access-availability-H1EI4fDwyg
managing-global-dining-access-availability__img07,managing-global-dining-access-availability,Managing Global Dining Access Availability,general,7,images/general/managing-global-dining-access-availability/managing-global-dining-access-availability__img07.png,ok,227923,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/2172549689adde096b61b210f987d3fb.png,no,,https://helpdesk.resy.com/en_us/managing-global-dining-access-availability-H1EI4fDwyg
managing-transactions-settings-for-us-partners__img01,managing-transactions-settings-for-us-partners,Transactions Settings (US),transactions,1,images/transactions/managing-transactions-settings-for-us-partners/managing-transactions-settings-for-us-partners__img01.jpg,ok,37715,,yes,,https://helpdesk.resy.com/en_us/managing-transactions-settings-for-us-partners-BJIGq7ju_
managing-transactions-settings-for-us-partners__img02,managing-transactions-settings-for-us-partners,Transactions Settings (US),transactions,2,images/transactions/managing-transactions-settings-for-us-partners/managing-transactions-settings-for-us-partners__img02.png,ok,102363,,yes,,https://helpdesk.resy.com/en_us/managing-transactions-settings-for-us-partners-BJIGq7ju_
managing-transactions-settings-for-us-partners__img03,managing-transactions-settings-for-us-partners,Transactions Settings (US),transactions,3,images/transactions/managing-transactions-settings-for-us-partners/managing-transactions-settings-for-us-partners__img03.png,ok,90163,,yes,,https://helpdesk.resy.com/en_us/managing-transactions-settings-for-us-partners-BJIGq7ju_
managing-transactions-settings-for-us-partners__img04,managing-transactions-settings-for-us-partners,Transactions Settings (US),transactions,4,images/transactions/managing-transactions-settings-for-us-partners/managing-transactions-settings-for-us-partners__img04.png,ok,69782,,yes,,https://helpdesk.resy.com/en_us/managing-transactions-settings-for-us-partners-BJIGq7ju_
managing-transactions-settings-for-us-partners__img05,managing-transactions-settings-for-us-partners,Transactions Settings (US),transactions,5,images/transactions/managing-transactions-settings-for-us-partners/managing-transactions-settings-for-us-partners__img05.png,ok,86743,,yes,,https://helpdesk.resy.com/en_us/managing-transactions-settings-for-us-partners-BJIGq7ju_
managing-transactions-settings-for-us-partners__img06,managing-transactions-settings-for-us-partners,Transactions Settings (US),transactions,6,images/transactions/managing-transactions-settings-for-us-partners/managing-transactions-settings-for-us-partners__img06.png,ok,188019,,yes,,https://helpdesk.resy.com/en_us/managing-transactions-settings-for-us-partners-BJIGq7ju_
manual-ach-stripe-process__img01,manual-ach-stripe-process,Manual ACH Stripe Process,general,1,images/general/manual-ach-stripe-process/manual-ach-stripe-process__img01.png,ok,61133,,yes,,https://helpdesk.resy.com/en_us/manual-ach-stripe-process-HkZ6wz7Jg
manual-ach-stripe-process__img02,manual-ach-stripe-process,Manual ACH Stripe Process,general,2,images/general/manual-ach-stripe-process/manual-ach-stripe-process__img02.png,ok,79848,,yes,,https://helpdesk.resy.com/en_us/manual-ach-stripe-process-HkZ6wz7Jg
manual-ach-stripe-process__img03,manual-ach-stripe-process,Manual ACH Stripe Process,general,3,images/general/manual-ach-stripe-process/manual-ach-stripe-process__img03.png,ok,83218,,yes,,https://helpdesk.resy.com/en_us/manual-ach-stripe-process-HkZ6wz7Jg
manual-ach-stripe-process__img04,manual-ach-stripe-process,Manual ACH Stripe Process,general,4,images/general/manual-ach-stripe-process/manual-ach-stripe-process__img04.png,ok,8585,,yes,,https://helpdesk.resy.com/en_us/manual-ach-stripe-process-HkZ6wz7Jg
manual-ach-stripe-process__img05,manual-ach-stripe-process,Manual ACH Stripe Process,general,5,images/general/manual-ach-stripe-process/manual-ach-stripe-process__img05.png,ok,91171,,yes,,https://helpdesk.resy.com/en_us/manual-ach-stripe-process-HkZ6wz7Jg
manual-ach-stripe-process__img06,manual-ach-stripe-process,Manual ACH Stripe Process,general,6,images/general/manual-ach-stripe-process/manual-ach-stripe-process__img06.png,ok,337531,,yes,,https://helpdesk.resy.com/en_us/manual-ach-stripe-process-HkZ6wz7Jg
marketing-the-transition-to-resy:-pre-live-go-live-post-live-checklists__img01,marketing-the-transition-to-resy:-pre-live-go-live-post-live-checklists,Marketing: Transition to Resy,marketing-and-promotion,1,images/marketing-and-promotion/marketing-the-transition-to-resy:-pre-live-go-live-post-live-checklists/marketing-the-transition-to-resy:-pre-live-go-live-post-live-checklists__img01.png,ok,56642,,yes,,https://helpdesk.resy.com/en_us/marketing-the-transition-to-resy:-pre-live-go-live-post-live-checklists-rJwrPQ8O
marketing-the-transition-to-resy:-pre-live-go-live-post-live-checklists__img02,marketing-the-transition-to-resy:-pre-live-go-live-post-live-checklists,Marketing: Transition to Resy,marketing-and-promotion,2,images/marketing-and-promotion/marketing-the-transition-to-resy:-pre-live-go-live-post-live-checklists/marketing-the-transition-to-resy:-pre-live-go-live-post-live-checklists__img02.png,ok,540977,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/1d6ad16e806545a8812c1ba9a1c9e8c3.png,no,,https://helpdesk.resy.com/en_us/marketing-the-transition-to-resy:-pre-live-go-live-post-live-checklists-rJwrPQ8O
my-restaurant-last-5-weeks__img01,my-restaurant-last-5-weeks,Advanced Analytics - My Restaurant: Last 5 Weeks,reporting-analytics/advanced-analytics,1,images/reporting-analytics/advanced-analytics/my-restaurant-last-5-weeks/my-restaurant-last-5-weeks__img01.png,ok,58062,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/9bddc18231efd2a28348186c70d33dec.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-last-5-weeks-HyWnESghT
my-restaurant-last-5-weeks__img02,my-restaurant-last-5-weeks,Advanced Analytics - My Restaurant: Last 5 Weeks,reporting-analytics/advanced-analytics,2,images/reporting-analytics/advanced-analytics/my-restaurant-last-5-weeks/my-restaurant-last-5-weeks__img02.png,ok,14267,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/d624d54f495de251f4d192aa27764e57.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-last-5-weeks-HyWnESghT
my-restaurant-last-5-weeks__img03,my-restaurant-last-5-weeks,Advanced Analytics - My Restaurant: Last 5 Weeks,reporting-analytics/advanced-analytics,3,images/reporting-analytics/advanced-analytics/my-restaurant-last-5-weeks/my-restaurant-last-5-weeks__img03.png,ok,30122,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/07fc1fb805876f929cab185558df7168.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-last-5-weeks-HyWnESghT
my-restaurant-last-5-weeks__img04,my-restaurant-last-5-weeks,Advanced Analytics - My Restaurant: Last 5 Weeks,reporting-analytics/advanced-analytics,4,images/reporting-analytics/advanced-analytics/my-restaurant-last-5-weeks/my-restaurant-last-5-weeks__img04.png,ok,31732,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/af511bb5ad63522c362da19716b29ae9.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-last-5-weeks-HyWnESghT
my-restaurant-last-5-weeks__img05,my-restaurant-last-5-weeks,Advanced Analytics - My Restaurant: Last 5 Weeks,reporting-analytics/advanced-analytics,5,images/reporting-analytics/advanced-analytics/my-restaurant-last-5-weeks/my-restaurant-last-5-weeks__img05.png,ok,25553,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/71a1474a29622c53d7b58881867a86a9.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-last-5-weeks-HyWnESghT
my-restaurant-last-5-weeks__img06,my-restaurant-last-5-weeks,Advanced Analytics - My Restaurant: Last 5 Weeks,reporting-analytics/advanced-analytics,6,images/reporting-analytics/advanced-analytics/my-restaurant-last-5-weeks/my-restaurant-last-5-weeks__img06.png,ok,32539,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/95cebb7ff2ff635151ea90f99438e8d3.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-last-5-weeks-HyWnESghT
my-restaurant-last-5-weeks__img07,my-restaurant-last-5-weeks,Advanced Analytics - My Restaurant: Last 5 Weeks,reporting-analytics/advanced-analytics,7,images/reporting-analytics/advanced-analytics/my-restaurant-last-5-weeks/my-restaurant-last-5-weeks__img07.png,ok,26032,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/f7416ad48d7a78047b3b08f3a018014d.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-last-5-weeks-HyWnESghT
my-restaurant-cover-details__img01,my-restaurant-cover-details,Advanced Analytics - My Restaurant: Cover Details,reporting-analytics/advanced-analytics,1,images/reporting-analytics/advanced-analytics/my-restaurant-cover-details/my-restaurant-cover-details__img01.png,ok,164401,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/fb859d7934ec49639c16259be30c7370.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-cover-details-SJ0kbrxh6
my-restaurant-cover-details__img02,my-restaurant-cover-details,Advanced Analytics - My Restaurant: Cover Details,reporting-analytics/advanced-analytics,2,images/reporting-analytics/advanced-analytics/my-restaurant-cover-details/my-restaurant-cover-details__img02.png,ok,15946,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/944869e53cf0371597d198430f382897.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-cover-details-SJ0kbrxh6
my-restaurant-cover-details__img03,my-restaurant-cover-details,Advanced Analytics - My Restaurant: Cover Details,reporting-analytics/advanced-analytics,3,images/reporting-analytics/advanced-analytics/my-restaurant-cover-details/my-restaurant-cover-details__img03.png,ok,14303,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/29c69e72c3736416bca09c597280950c.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-cover-details-SJ0kbrxh6
my-restaurant-cover-details__img04,my-restaurant-cover-details,Advanced Analytics - My Restaurant: Cover Details,reporting-analytics/advanced-analytics,4,images/reporting-analytics/advanced-analytics/my-restaurant-cover-details/my-restaurant-cover-details__img04.png,ok,39827,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/1f549de4c9a60b69191726406fd7a816.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-cover-details-SJ0kbrxh6
my-restaurant-cover-details__img05,my-restaurant-cover-details,Advanced Analytics - My Restaurant: Cover Details,reporting-analytics/advanced-analytics,5,images/reporting-analytics/advanced-analytics/my-restaurant-cover-details/my-restaurant-cover-details__img05.png,ok,11627,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/13d986c7dd4cae70aa19b7dcf7348800.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-cover-details-SJ0kbrxh6
my-restaurant-cover-details__img06,my-restaurant-cover-details,Advanced Analytics - My Restaurant: Cover Details,reporting-analytics/advanced-analytics,6,images/reporting-analytics/advanced-analytics/my-restaurant-cover-details/my-restaurant-cover-details__img06.png,ok,27392,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/76efd4af38cd8fe5cc9fadce91ced2e5.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-cover-details-SJ0kbrxh6
my-restaurant-cover-details__img07,my-restaurant-cover-details,Advanced Analytics - My Restaurant: Cover Details,reporting-analytics/advanced-analytics,7,images/reporting-analytics/advanced-analytics/my-restaurant-cover-details/my-restaurant-cover-details__img07.png,ok,42221,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/09e5d808d26bfac5324c0970f1a9b8fb.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-cover-details-SJ0kbrxh6
my-restaurant-cover-details__img08,my-restaurant-cover-details,Advanced Analytics - My Restaurant: Cover Details,reporting-analytics/advanced-analytics,8,images/reporting-analytics/advanced-analytics/my-restaurant-cover-details/my-restaurant-cover-details__img08.png,ok,35772,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/35a36ee38b59aadc584f03ad6b88ee82.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-cover-details-SJ0kbrxh6
my-restaurant-ratings__img01,my-restaurant-ratings,Advanced Analytics - My Restaurant: Ratings,reporting-analytics/advanced-analytics,1,images/reporting-analytics/advanced-analytics/my-restaurant-ratings/my-restaurant-ratings__img01.png,ok,51692,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/88810bc80cca447f91392c58eb368594.png,no,,https://helpdesk.resy.com/en_us/my-restaurant-ratings-BkdeNHln6
opening-a-shift-on-a-day-you-are-normally-closed__img01,opening-a-shift-on-a-day-you-are-normally-closed,Open a Shift on a Day you are Normally Closed,general,1,images/general/opening-a-shift-on-a-day-you-are-normally-closed/opening-a-shift-on-a-day-you-are-normally-closed__img01.png,ok,75643,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/dcf294f8cbb6eaa1a45921320d7653f3.png,no,,https://helpdesk.resy.com/en_us/opening-a-shift-on-a-day-you-are-normally-closed-rJp51n6h9
opening-a-shift-on-a-day-you-are-normally-closed__img02,opening-a-shift-on-a-day-you-are-normally-closed,Open a Shift on a Day you are Normally Closed,general,2,images/general/opening-a-shift-on-a-day-you-are-normally-closed/opening-a-shift-on-a-day-you-are-normally-closed__img02.png,ok,82898,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/06c98dee02089ecb40c076c719570478.png,no,,https://helpdesk.resy.com/en_us/opening-a-shift-on-a-day-you-are-normally-closed-rJp51n6h9
opening-a-shift-on-a-day-you-are-normally-closed__img03,opening-a-shift-on-a-day-you-are-normally-closed,Open a Shift on a Day you are Normally Closed,general,3,images/general/opening-a-shift-on-a-day-you-are-normally-closed/opening-a-shift-on-a-day-you-are-normally-closed__img03.png,ok,253146,,yes,,https://helpdesk.resy.com/en_us/opening-a-shift-on-a-day-you-are-normally-closed-rJp51n6h9
pos-integration-automatic-course-status__img01,pos-integration-automatic-course-status,POS Integration: Real Time Course Status,general,1,images/general/pos-integration-automatic-course-status/pos-integration-automatic-course-status__img01.gif,ok,3417837,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/b740989b1a1113de47dce37dd549800d.gif,no,,https://helpdesk.resy.com/en_us/pos-integration-automatic-course-status-BkqVQL0n
